"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"67",408234,"Miguel Cabrera","67","100.0","0.373","0.209","0.344","0.582","0.403","0.421","0.374","25","67","91.2","10.0","2188","89.8","89.67","0","67","0","-0.1","6.07","106","151","123","146","302","325","290"
"67",446334,"Evan Longoria","67","100.0","0.462","0.246","0.413","0.708","0.480","0.457","0.427","30","65","89.5","10.8","2104","86.7","86.41","0","67","0","-0.3","5.92","109","153","121","147","303","330","296"
"66",650859,"Luis Rengifo","66","100.0","0.288","0.197","0.254","0.485","0.325","0.341","0.311","19","66","85.9","11.7","2269","90.4","90.12","0","66","0","-0.3","6.02","111","148","114","147","287","318","292"
"66",605412,"Joe Panik","66","100.0","0.323","0.077","0.323","0.400","0.310","0.286","0.290","21","65","85.4","11.8","2201","87.3","86.95","0","66","0","-0.3","5.99","116","148","106","150","283","318","302"
"65",571466,"Tucker Barnhart","65","100.0","0.354","0.277","0.311","0.631","0.412","0.306","0.286","23","65","85.8","12.2","2197","88.9","88.63","0","65","0","-0.3","5.96","115","150","113","150","293","320","295"
"65",606132,"Raimel Tapia","65","100.0","0.400","0.062","0.391","0.462","0.373","0.371","0.373","26","65","86.8","2.6","2163","88.3","88.06","0","65","0","-0.2","5.89","114","146","110","152","296","328","306"
"65",553993,"Eugenio Suarez","65","100.0","0.431","0.508","0.327","0.938","0.566","0.501","0.394","28","65","86.4","22.5","2236","89.5","89.28","0","65","0","-0.2","6.06","107","150","116","143","307","324","294"
"65",657557,"Paul DeJong","65","100.0","0.333","0.333","0.254","0.667","0.403","0.401","0.315","21","63","86.2","16.6","2297","89.1","88.73","0","65","0","-0.4","5.94","106","152","119","145","308","324","297"
"65",621446,"Lewis Brinson","65","100.0","0.254","0.095","0.250","0.349","0.252","0.308","0.304","16","63","86.0","6.6","2349","88.7","88.33","0","65","0","-0.4","5.93","108","151","111","144","308","322","293"
"65",643565,"Mike Tauchman","65","100.0","0.359","0.297","0.300","0.656","0.418","0.361","0.331","23","64","90.4","15.0","2146","87.6","87.20","0","65","0","-0.4","5.95","115","151","116","151","292","321","297"
"65",622110,"Matt Duffy","65","100.0","0.215","0.031","0.215","0.246","0.200","0.285","0.298","14","65","85.9","3.1","2272","87.4","86.64","0","65","0","-0.8","5.87","107","152","119","148","306","318","281"
"65",605480,"Mallex Smith","65","100.0","0.359","0.203","0.349","0.563","0.386","0.312","0.306","23","64","83.2","5.8","2251","90.4","90.21","0","65","0","-0.2","6.08","108","147","98","146","274","304","295"
"65",624585,"Jorge Soler","65","100.0","0.400","0.538","0.291","0.938","0.550","0.533","0.391","26","65","97.3","16.5","2223","90.2","90.15","0","65","0","-0.1","5.99","102","150","122","144","303","329","300"
"64",647304,"Josh Naylor","64","100.0","0.344","0.297","0.300","0.641","0.410","0.339","0.298","22","64","90.2","2.1","2160","89.3","89.06","0","64","0","-0.2","6.07","116","157","126","152","292","322","303"
"64",502210,"Josh Reddick","64","100.0","0.258","0.097","0.254","0.355","0.255","0.268","0.285","16","62","83.2","13.9","2201","88.1","87.67","0","64","0","-0.4","6.01","115","152","121","149","289","325","297"
"64",608070,"Jose Ramirez","64","100.0","0.397","0.476","0.328","0.873","0.514","0.386","0.346","25","63","88.3","16.8","2147","89.6","89.38","0","64","0","-0.2","6.01","113","155","117","148","291","318","291"
"64",518595,"Travis d'Arnaud","64","100.0","0.306","0.129","0.274","0.435","0.305","0.310","0.304","19","62","89.4","13.2","2247","87.7","87.20","0","64","0","-0.5","6.00","106","153","120","147","306","323","286"
"63",425783,"Shin-Soo Choo","63","100.0","0.286","0.159","0.262","0.444","0.308","0.390","0.312","18","63","91.3","14.3","2234","89.4","89.11","0","63","0","-0.3","6.05","117","157","111","152","297","325","305"
"63",641857,"Ryan McMahon","63","100.0","0.397","0.460","0.309","0.857","0.517","0.482","0.391","25","63","92.8","9.6","2234","88.8","88.90","0","63","0","0.1","6.05","117","154","121","153","299","332","311"
"63",519203,"Anthony Rizzo","63","100.0","0.381","0.222","0.339","0.603","0.416","0.347","0.313","24","63","87.3","15.5","2058","87.4","87.22","0","63","0","-0.2","6.03","117","162","128","155","293","327","304"
"63",641513,"Travis Demeritte","63","100.0","0.387","0.210","0.361","0.597","0.408","0.459","0.435","24","62","90.9","15.3","2241","88.8","88.69","0","63","0","-0.1","6.07","107","152","116","145","297","322","290"
"62",591741,"Jose Osuna","62","100.0","0.350","0.283","0.305","0.633","0.397","0.352","0.321","21","60","91.3","12.2","2241","86.6","86.19","0","62","0","-0.4","5.86","109","150","119","146","309","321","293"
"62",572365,"Ryan Goins","62","100.0","0.361","0.066","0.361","0.426","0.339","0.330","0.321","22","61","86.6","5.6","2123","88.5","88.32","0","62","0","-0.2","6.04","114","146","107","150","286","320","299"
"62",502481,"Jarrod Dyson","62","100.0","0.290","0.097","0.279","0.387","0.289","0.236","0.236","18","62","83.5","14.9","2236","89.6","89.18","0","62","0","-0.4","5.87","108","149","100","149","289","324","306"
"61",649966,"Luis Urias","61","100.0","0.311","0.131","0.300","0.443","0.320","0.300","0.293","19","61","86.1","10.4","2311","88.3","88.09","0","61","0","-0.2","6.11","109","153","112","147","302","317","288"
"61",592273,"Brandon Drury","61","100.0","0.295","0.197","0.259","0.492","0.331","0.362","0.339","18","61","86.9","15.9","2162","87.1","86.71","0","61","0","-0.4","5.99","106","153","119","146","300","324","293"
"61",592885,"Christian Yelich","61","100.0","0.426","0.328","0.375","0.754","0.494","0.447","0.410","26","61","91.7","2.4","2182","90.4","90.61","0","61","0","0.2","6.25","116","146","128","154","304","328","308"
"61",596059,"Rougned Odor","61","100.0","0.230","0.197","0.190","0.426","0.274","0.354","0.315","14","61","88.5","15.9","2199","88.3","88.00","0","61","0","-0.3","6.06","115","163","120","154","300","325","301"
"61",624415,"Cavan Biggio","61","100.0","0.328","0.279","0.281","0.607","0.390","0.399","0.361","20","61","87.2","20.1","2154","88.1","87.68","0","61","0","-0.4","5.93","116","162","113","151","289","321","300"
"61",614177,"Franmil Reyes","61","100.0","0.356","0.373","0.273","0.729","0.435","0.460","0.352","21","59","94.1","18.3","2221","89.3","89.14","0","61","0","-0.2","6.03","108","151","122","145","300","324","294"
"61",543068,"C.J. Cron","61","100.0","0.361","0.344","0.291","0.705","0.443","0.507","0.376","22","61","94.8","14.9","2285","89.0","88.83","0","61","0","-0.2","6.03","108","151","121","145","303","328","299"
"60",643265,"Garrett Cooper","60","100.0","0.322","0.119","0.305","0.441","0.320","0.383","0.359","19","59","89.2","7.1","2282","88.7","88.16","0","60","0","-0.5","5.88","110","152","118","145","309","324","292"
"60",543829,"Dee Gordon","60","100.0","0.283","0.100","0.283","0.383","0.283","0.276","0.285","17","60","80.2","2.5","2289","87.7","87.30","0","60","0","-0.4","6.01","102","144","91","145","272","306","295"
"60",641525,"Brandon Dixon","60","100.0","0.373","0.220","0.367","0.593","0.397","0.438","0.384","22","59","90.7","15.5","2144","89.6","89.33","0","60","0","-0.3","6.04","107","154","120","147","300","324","291"
"60",543257,"Robbie Grossman","60","100.0","0.373","0.119","0.356","0.492","0.363","0.319","0.309","22","59","86.8","10.3","2197","88.2","88.04","0","60","0","-0.2","6.05","115","149","116","150","290","320","301"
"60",543510,"James McCann","60","100.0","0.390","0.288","0.357","0.678","0.446","0.450","0.404","23","59","89.7","15.8","2209","86.8","86.65","0","60","0","-0.1","6.02","109","149","118","146","305","325","287"
"59",545361,"Mike Trout","59","100.0","0.441","0.492","0.353","0.932","0.567","0.563","0.430","26","59","90.8","25.7","2316","88.9","88.57","0","59","0","-0.3","5.98","107","152","121","145","297","324","299"
"59",607461,"Matt Beaty","59","100.0","0.339","0.220","0.316","0.559","0.377","0.289","0.291","20","59","87.4","14.9","2168","90.2","90.06","0","59","0","-0.1","6.09","117","151","120","152","297","321","302"
"59",460075,"Ryan Braun","59","100.0","0.431","0.293","0.393","0.724","0.475","0.378","0.338","25","58","88.7","3.3","2210","89.8","89.77","0","59","0","0.0","6.12","110","152","117","148","307","327","299"
"59",656941,"Kyle Schwarber","59","100.0","0.356","0.475","0.255","0.831","0.487","0.471","0.359","21","59","91.6","15.5","2200","90.8","90.54","0","59","0","-0.3","6.01","117","161","126","151","295","323","304"
"59",593934,"Miguel Sano","59","100.0","0.373","0.492","0.275","0.864","0.508","0.612","0.457","22","59","96.2","14.4","2303","89.4","89.17","0","59","0","-0.2","6.03","104","152","120","145","307","330","298"
"59",595281,"Kevin Kiermaier","59","100.0","0.254","0.169","0.228","0.424","0.285","0.328","0.314","15","59","88.4","6.0","2159","88.0","87.48","0","59","0","-0.5","5.99","111","148","105","150","290","324","300"
"59",656185,"Greg Allen","59","100.0","0.298","0.158","0.273","0.456","0.319","0.320","0.320","17","57","84.1","1.5","2148","89.9","89.87","0","59","0","0.0","6.14","105","147","105","148","284","310","287"
"58",607054,"Jace Peterson","58","100.0","0.281","0.193","0.250","0.474","0.310","0.293","0.277","16","57","87.9","8.8","2243","89.8","89.70","0","58","0","-0.1","6.05","119","152","121","148","287","317","299"
"57",474568,"Jordy Mercer","57","100.0","0.439","0.193","0.418","0.632","0.455","0.311","0.308","25","57","85.6","11.8","2203","89.1","89.00","0","57","0","-0.1","6.08","109","154","119","148","298","319","283"
"57",501571,"Juan Lagares","57","100.0","0.304","0.125","0.304","0.429","0.310","0.322","0.343","17","56","86.4","15.5","2313","86.7","86.21","0","57","0","-0.5","5.86","109","152","107","147","302","317","289"
"57",640447,"Phillip Ervin","57","100.0","0.281","0.193","0.255","0.474","0.316","0.332","0.291","16","57","83.6","13.3","2298","87.1","86.63","0","57","0","-0.5","5.87","108","151","113","145","302","321","290"
"56",543939,"Kolten Wong","56","100.0","0.509","0.255","0.491","0.764","0.538","0.393","0.381","28","55","83.1","12.8","2273","89.4","89.02","0","56","0","-0.4","5.93","114","149","117","150","292","318","303"
"56",456715,"Lorenzo Cain","56","100.0","0.321","0.018","0.321","0.339","0.288","0.364","0.382","18","56","88.8","5.9","2228","90.0","90.26","0","56","0","0.3","6.25","109","149","113","148","302","320","291"
"56",443558,"Nelson Cruz","56","100.0","0.527","0.545","0.438","1.073","0.651","0.596","0.456","29","55","93.1","18.5","2309","89.8","89.61","0","56","0","-0.2","6.05","104","148","121","143","307","334","298"
"56",445055,"Jon Jay","56","100.0","0.208","0.019","0.208","0.226","0.188","0.254","0.269","11","53","81.5","5.0","2150","87.8","87.58","0","56","0","-0.2","5.98","113","146","108","150","282","316","298"
"56",594777,"Kole Calhoun","56","100.0","0.393","0.321","0.346","0.714","0.462","0.400","0.355","22","56","90.5","16.5","2285","89.8","89.39","0","56","0","-0.4","5.90","112","153","116","151","290","321","303"
"56",547172,"Tony Wolters","56","100.0","0.345","0.036","0.339","0.382","0.310","0.351","0.361","19","55","86.8","9.6","2225","90.2","90.13","0","56","0","-0.1","5.98","115","148","115","151","290","324","304"
"56",656371,"Isan Diaz","56","100.0","0.236","0.145","0.204","0.382","0.256","0.251","0.237","13","55","86.6","21.4","2278","89.6","89.37","0","56","0","-0.2","6.00","112","148","108","149","301","322","304"
"56",435559,"Kurt Suzuki","56","100.0","0.321","0.268","0.269","0.589","0.380","0.337","0.306","18","56","84.4","18.7","2266","89.6","89.62","0","56","0","0.0","6.14","103","150","115","143","301","323","298"
"55",605490,"Bubba Starling","55","100.0","0.259","0.148","0.231","0.407","0.282","0.299","0.295","14","54","78.0","12.3","2264","90.7","90.65","0","55","0","0.0","6.06","105","150","115","146","299","322","293"
"55",542583,"Jesus Aguilar","55","100.0","0.352","0.167","0.321","0.519","0.363","0.323","0.307","19","54","87.0","11.7","2247","86.5","86.00","0","55","0","-0.5","5.97","106","153","123","147","306","328","293"
"55",444482,"David Peralta","55","100.0","0.273","0.273","0.231","0.545","0.338","0.305","0.275","15","55","90.9","8.9","2234","89.9","89.62","0","55","0","-0.3","6.00","114","151","117","152","302","333","308"
"55",605119,"Brian Anderson","55","100.0","0.481","0.389","0.431","0.870","0.554","0.469","0.408","26","54","89.4","18.2","2252","89.5","89.31","0","55","0","-0.2","5.98","110","153","116","145","310","327","295"
"54",592626,"Joc Pederson","54","100.0","0.333","0.296","0.280","0.630","0.401","0.343","0.306","18","54","89.8","20.7","2215","90.6","90.48","0","54","0","-0.1","6.09","121","157","121","154","304","325","305"
"54",669257,"Will Smith","54","100.0","0.377","0.528","0.261","0.906","0.516","0.412","0.322","20","53","88.6","27.9","2222","89.2","88.81","0","54","0","-0.4","5.93","108","151","118","146","306","322","296"
"54",425877,"Yadier Molina","54","100.0","0.370","0.278","0.320","0.648","0.427","0.362","0.322","20","54","86.9","15.2","2246","89.7","89.44","0","54","0","-0.3","6.02","111","152","121","150","304","320","293"
"54",519390,"Stephen Vogt","54","100.0","0.321","0.245","0.275","0.566","0.364","0.387","0.337","17","53","89.6","22.9","2118","89.8","89.58","0","54","0","-0.2","5.97","115","149","124","152","296","329","302"
"53",663757,"Trent Grisham","53","100.0","0.314","0.294","0.245","0.608","0.369","0.377","0.342","16","51","89.7","20.3","2210","88.1","88.10","0","53","0","0.0","6.12","111","145","108","150","295","322","300"
"53",642336,"Francisco Mejia","53","100.0","0.434","0.321","0.388","0.755","0.497","0.347","0.324","23","53","87.4","20.9","2264","89.5","89.01","0","53","0","-0.5","5.95","115","155","119","149","298","319","296"
"53",643446,"Jeff McNeil","53","100.0","0.358","0.396","0.292","0.755","0.460","0.400","0.345","19","53","87.5","12.5","2252","88.4","88.03","0","53","0","-0.4","6.03","111","149","107","151","288","322","298"
"53",553882,"Omar Narvaez","53","100.0","0.269","0.212","0.220","0.481","0.308","0.349","0.324","14","52","84.6","20.7","2291","90.0","89.71","0","53","0","-0.3","6.01","112","157","120","151","287","317","300"
"53",466320,"Melky Cabrera","53","100.0","0.189","0.075","0.173","0.264","0.193","0.234","0.235","10","53","83.8","3.3","2149","88.5","88.22","0","53","0","-0.3","5.94","117","150","114","148","298","318","298"
"52",572041,"A.J. Pollock","52","100.0","0.431","0.294","0.388","0.725","0.476","0.428","0.374","22","51","90.5","16.1","2228","90.2","90.12","0","52","0","-0.1","6.04","109","151","115","144","307","324","297"
"52",596847,"Ji-Man Choi","52","100.0","0.353","0.275","0.306","0.627","0.401","0.416","0.341","18","51","93.1","16.6","2239","89.2","88.65","0","52","0","-0.5","6.02","116","162","124","151","289","324","303"
"52",607732,"Jacob Stallings","52","100.0","0.294","0.157","0.265","0.451","0.315","0.319","0.268","15","51","88.5","16.3","2253","89.2","88.86","0","52","0","-0.3","5.90","110","151","116","147","308","318","290"
"52",571970,"Max Muncy","52","100.0","0.346","0.500","0.244","0.846","0.488","0.533","0.415","18","52","94.9","17.2","2266","90.4","90.13","0","52","0","-0.3","5.96","117","157","126","152","302","324","304"
"51",605170,"Victor Caratini","51","100.0","0.373","0.275","0.319","0.647","0.428","0.416","0.356","19","51","89.9","6.3","2148","90.5","90.41","0","51","0","-0.1","6.08","118","156","118","152","292","317","301"
"51",457708,"Justin Upton","51","100.0","0.333","0.313","0.255","0.646","0.383","0.319","0.286","16","48","86.4","15.6","2270","89.9","89.45","0","51","0","-0.4","5.94","106","151","120","145","297","322","296"
"51",621005,"Tim Lopes","51","100.0","0.340","0.120","0.320","0.460","0.335","0.293","0.301","17","50","84.4","6.7","2271","88.0","87.76","0","51","0","-0.2","6.04","108","153","115","148","302","316","279"
"51",435622,"Ian Desmond","51","100.0","0.280","0.220","0.250","0.500","0.326","0.358","0.318","14","50","88.4","7.3","2207","89.4","89.60","0","51","0","0.2","6.08","110","150","117","149","316","335","302"
"51",458015,"Joey Votto","51","100.0","0.340","0.260","0.292","0.600","0.386","0.460","0.373","17","50","92.9","16.2","2187","88.4","87.90","0","51","0","-0.5","5.87","117","155","124","152","297","325","303"
"50",656514,"Adam Haseley","50","100.0","0.380","0.060","0.380","0.440","0.354","0.293","0.304","19","50","86.8","0.2","2274","88.5","88.16","0","50","0","-0.3","6.01","116","150","114","152","283","321","295"
"50",595777,"Jurickson Profar","50","100.0","0.286","0.367","0.217","0.653","0.378","0.336","0.307","14","49","88.0","12.4","2138","89.9","89.75","0","50","0","-0.2","6.10","110","147","118","144","294","322","295"
"50",596129,"Daniel Vogelbach","50","100.0","0.200","0.220","0.149","0.420","0.256","0.215","0.206","10","50","83.7","12.9","2260","87.5","87.17","0","50","0","-0.3","5.99","118","172","137","153","297","324","302"
"50",475253,"Justin Smoak","50","100.0","0.300","0.220","0.271","0.520","0.343","0.374","0.337","15","50","91.6","16.8","2175","89.6","89.08","0","50","0","-0.5","5.98","111","164","143","150","300","326","298"
"49",523253,"Logan Forsythe","49","100.0","0.245","0.061","0.229","0.306","0.237","0.314","0.285","12","49","89.8","13.5","2259","90.5","90.42","0","49","0","-0.1","6.11","105","150","117","146","305","317","287"
"49",435522,"Neil Walker","49","100.0","0.306","0.143","0.292","0.449","0.319","0.369","0.356","15","49","83.8","8.8","2196","89.5","89.19","0","49","0","-0.3","6.00","114","162","120","149","303","325","303"
"49",571980,"Tyler Naquin","49","100.0","0.354","0.104","0.340","0.458","0.348","0.286","0.281","17","48","86.2","14.7","2188","89.3","89.14","0","49","0","-0.2","6.07","115","150","113","149","284","314","295"
"49",664023,"Ian Happ","49","100.0","0.327","0.408","0.250","0.735","0.436","0.452","0.371","16","49","90.3","13.6","2156","88.5","88.07","0","49","0","-0.4","5.91","118","152","121","151","293","318","297"
"49",452678,"Asdrubal Cabrera","49","100.0","0.375","0.250","0.340","0.625","0.411","0.304","0.283","18","48","90.0","12.4","2114","90.8","90.89","0","49","0","0.1","6.23","113","153","120","148","296","322","301"
"49",519346,"Eric Thames","49","100.0","0.408","0.388","0.356","0.796","0.499","0.406","0.372","20","49","89.9","19.3","2156","88.5","88.58","0","49","0","0.1","6.21","119","163","130","154","301","326","304"
"48",596142,"Gary Sanchez","48","100.0","0.375","0.521","0.250","0.896","0.522","0.470","0.366","18","48","88.5","18.8","2122","86.6","86.25","0","48","0","-0.4","5.97","107","154","125","146","304","323","294"
"48",598265,"Jackie Bradley Jr.","48","100.0","0.277","0.426","0.167","0.702","0.391","0.403","0.331","13","47","90.5","7.0","2131","88.0","87.93","0","48","0","-0.1","6.10","114","148","120","147","285","324","306"
"48",656811,"Ryan O'Hearn","48","100.0","0.292","0.292","0.227","0.583","0.363","0.444","0.405","14","48","90.9","16.3","2111","90.8","90.80","0","48","0","0.0","6.09","118","158","129","150","292","323","302"
"47",571976,"Wil Myers","47","100.0","0.362","0.170","0.333","0.532","0.379","0.396","0.391","17","47","88.9","12.8","2341","90.3","89.86","0","47","0","-0.4","5.93","109","154","115","145","301","324","298"
"47",547379,"Roberto Perez","47","100.0","0.227","0.227","0.171","0.455","0.283","0.339","0.265","10","44","84.6","-2.8","2166","89.1","88.92","0","47","0","-0.2","5.99","107","150","116","145","297","320","288"
"47",541645,"Avisail Garcia","47","100.0","0.383","0.298","0.326","0.681","0.444","0.445","0.373","18","47","90.8","5.8","2185","86.9","86.19","0","47","0","-0.7","5.90","102","154","121","145","305","322","292"
"47",621043,"Carlos Correa","47","100.0","0.326","0.435","0.220","0.761","0.437","0.426","0.335","15","46","88.5","19.1","2221","90.1","89.74","0","47","0","-0.4","5.97","107","151","123","147","301","326","293"
"47",592261,"Delino DeShields","47","100.0","0.318","0.136","0.318","0.455","0.327","0.347","0.343","14","44","82.0","12.4","2173","88.2","87.82","0","47","0","-0.4","5.98","104","147","101","143","304","315","279"
"47",650619,"Meibrys Viloria","47","100.0","0.304","0.130","0.283","0.435","0.307","0.230","0.221","14","46","82.5","-1.7","2137","89.7","89.77","0","47","0","0.1","6.15","116","151","120","151","285","318","301"
"47",641598,"Mitch Garver","47","100.0","0.319","0.468","0.220","0.787","0.453","0.484","0.358","15","47","91.9","15.8","2299","89.2","89.07","0","47","0","-0.1","6.05","107","151","119","146","304","324","293"
"46",527038,"Wilmer Flores","46","100.0","0.500","0.413","0.439","0.913","0.590","0.500","0.418","23","46","90.9","15.8","2165","88.3","88.10","0","46","0","-0.2","6.04","110","154","118","148","307","331","298"
"46",592348,"Niko Goodrum","46","100.0","0.370","0.326","0.341","0.696","0.442","0.393","0.390","17","46","88.3","7.7","2133","88.9","88.76","0","46","0","-0.1","6.08","113","151","116","148","292","322","297"
"46",595751,"Jorge Alfaro","46","100.0","0.500","0.239","0.465","0.739","0.526","0.520","0.485","23","46","90.3","7.7","2282","88.8","88.31","0","46","0","-0.5","5.94","111","152","118","145","312","323","293"
"46",592859,"Stevie Wilkerson","46","100.0","0.333","0.222","0.295","0.556","0.365","0.324","0.310","15","45","85.4","14.0","2089","88.5","88.59","0","46","0","0.1","6.22","111","147","113","146","290","316","288"
"45",455139,"Robinson Chirinos","45","100.0","0.364","0.250","0.326","0.614","0.401","0.346","0.315","16","44","84.9","9.7","2336","87.2","86.82","0","45","0","-0.4","5.96","107","149","120","143","297","325","289"
"45",592669,"Hunter Renfroe","45","100.0","0.341","0.227","0.302","0.568","0.373","0.367","0.338","15","44","87.6","19.6","2338","88.8","88.44","0","45","0","-0.4","5.99","110","155","120","144","300","325","299"
"45",457727,"Cameron Maybin","45","100.0","0.356","0.356","0.310","0.711","0.442","0.382","0.339","16","45","87.4","14.0","2145","86.6","86.18","0","45","0","-0.4","5.95","108","151","116","147","308","322","283"
"45",602074,"Yonathan Daza","45","100.0","0.333","0.044","0.333","0.378","0.307","0.270","0.277","15","45","84.8","3.8","2259","90.1","89.93","0","45","0","-0.2","5.94","106","150","108","147","312","329","294"
"45",572821,"Brian Dozier","45","100.0","0.289","0.267","0.220","0.556","0.352","0.359","0.332","13","45","89.3","20.3","2247","89.0","88.73","0","45","0","-0.3","6.00","104","151","114","145","301","326","299"
"45",519048,"Mitch Moreland","45","100.0","0.378","0.178","0.364","0.556","0.395","0.325","0.320","17","45","87.2","7.2","2168","88.2","88.20","0","45","0","0.0","6.07","117","163","131","150","290","326","309"
"45",571431,"Matt Adams","45","100.0","0.356","0.311","0.310","0.667","0.426","0.387","0.307","16","45","89.8","21.5","2132","88.7","88.50","0","45","0","-0.2","6.08","120","166","134","153","299","326","306"
"45",459964,"Matt Joyce","45","100.0","0.422","0.178","0.395","0.600","0.435","0.421","0.384","19","45","86.9","15.7","2236","90.2","89.91","0","45","0","-0.3","5.95","114","157","126","147","297","324","297"
"44",430945,"Adam Jones","44","100.0","0.386","0.250","0.357","0.636","0.429","0.374","0.344","17","44","86.9","16.1","2272","89.3","89.03","0","44","0","-0.3","6.07","110","154","116","146","309","331","296"
"44",572761,"Matt Carpenter","44","100.0","0.357","0.214","0.317","0.571","0.382","0.350","0.308","15","42","85.8","15.4","2242","91.5","91.19","0","44","0","-0.3","6.03","114","163","123","151","297","322","302"
"44",571697,"Scooter Gennett","44","100.0","0.349","0.233","0.310","0.581","0.382","0.337","0.301","15","43","86.6","6.6","2146","87.5","87.15","0","44","0","-0.4","5.93","113","148","113","152","295","327","304"
"44",500135,"Ronny Rodriguez","44","100.0","0.381","0.452","0.263","0.833","0.479","0.397","0.332","16","42","87.4","20.0","2315","88.8","88.60","0","44","0","-0.2","6.10","104","153","113","146","301","323","290"
"44",572039,"Stephen Piscotty","44","100.0","0.395","0.326","0.325","0.721","0.456","0.437","0.394","17","43","90.7","13.3","2238","88.9","88.51","0","44","0","-0.4","5.91","107","150","115","144","299","323","293"
"43",643396,"Isiah Kiner-Falefa","43","100.0","0.286","0.095","0.279","0.381","0.278","0.269","0.284","12","42","87.3","9.7","2259","88.2","88.13","0","43","0","-0.1","6.13","105","148","112","145","306","314","277"
"43",607752,"Sam Travis","43","100.0","0.262","0.310","0.179","0.571","0.336","0.407","0.327","11","42","90.1","5.9","2195","86.7","86.42","0","43","0","-0.3","5.92","110","152","121","148","295","324","294"
"43",642136,"Matt Thaiss","43","100.0","0.209","0.140","0.190","0.349","0.234","0.287","0.275","9","43","86.1","13.4","2244","88.1","87.73","0","43","0","-0.4","5.96","116","155","128","149","286","319","301"
