"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1914",592450,"Aaron Judge","1914","100.0","0.272","0.267","0.360","0.540","0.387","0.401","0.281","103","378","95.9","11.4","2274","88.7","88.31","295","803","1108","-0.4","5.98","107","154","123","147","309","332","294"
"1911",593934,"Miguel Sano","1911","100.0","0.247","0.329","0.319","0.576","0.384","0.363","0.234","94","380","94.4","15.9","2257","88.6","88.43","318","834","1074","-0.2","6.06","107","152","121","146","304","329","298"
"2115",443558,"Nelson Cruz","2115","100.0","0.311","0.328","0.351","0.639","0.423","0.418","0.295","141","454","93.7","13.1","2279","88.6","88.38","319","978","1130","-0.2","6.04","106","151","122","145","308","330","297"
"2119",614177,"Franmil Reyes","2119","100.0","0.249","0.263","0.279","0.512","0.343","0.360","0.264","123","494","93.3","9.5","2273","88.6","88.27","399","1092","1027","-0.3","5.99","109","152","121","147","307","327","299"
"2285",592885,"Christian Yelich","2285","100.0","0.329","0.342","0.355","0.671","0.448","0.420","0.313","161","489","93.1","11.2","2225","88.8","88.57","291","1032","1244","-0.2","6.10","117","150","122","152","300","324","306"
"1308",608336,"Joey Gallo","1308","100.0","0.253","0.344","0.368","0.598","0.406","0.395","0.229","61","241","93.0","20.3","2284","88.6","88.10","222","532","772","-0.5","5.96","117","167","137","154","306","331","306"
"2742",518626,"Josh Donaldson","2742","100.0","0.259","0.262","0.292","0.521","0.382","0.387","0.269","142","549","92.9","13.3","2242","89.4","89.15","360","1203","1529","-0.2","6.02","107","152","119","146","311","328","299"
"2219",660162,"Yoan Moncada","2219","100.0","0.315","0.233","0.406","0.548","0.384","0.362","0.291","161","511","92.8","12.0","2210","88.1","87.86","326","1050","1162","-0.2","6.03","111","150","116","146","297","323","299"
"1683",660271,"Shohei Ohtani","1683","100.0","0.286","0.219","0.354","0.505","0.357","0.349","0.282","110","384","92.8","6.8","2229","88.4","87.85","227","829","852","-0.5","5.92","113","150","123","150","297","325","305"
"2539",656941,"Kyle Schwarber","2539","100.0","0.250","0.282","0.276","0.531","0.362","0.375","0.267","132","529","92.7","15.0","2251","88.7","88.32","307","1093","1433","-0.4","5.98","119","163","119","153","297","326","306"
"2750",624585,"Jorge Soler","2750","100.0","0.265","0.304","0.294","0.569","0.384","0.392","0.277","156","589","92.6","15.4","2259","88.0","87.67","394","1212","1528","-0.3","5.97","106","151","120","145","305","330","303"
"2805",656305,"Matt Chapman","2805","100.0","0.249","0.257","0.270","0.506","0.359","0.360","0.255","145","583","92.6","16.3","2291","88.7","88.27","279","1177","1617","-0.4","5.95","106","151","119","145","304","325","297"
"2442",605137,"Josh Bell","2442","100.0","0.277","0.292","0.288","0.569","0.383","0.381","0.283","146","527","92.3","13.0","2200","88.6","88.28","297","1175","1262","-0.3","5.99","115","156","122","150","301","326","302"
"719",628356,"Jung Ho Kang","719","100.0","0.169","0.227","0.184","0.395","0.260","0.290","0.215","29","172","92.2","13.7","2274","87.7","87.27","125","348","370","-0.4","5.96","109","151","117","146","302","322","295"
"1494",670541,"Yordan Alvarez","1494","100.0","0.313","0.342","0.366","0.655","0.438","0.410","0.289","98","313","92.2","13.4","2243","88.7","88.24","162","646","846","-0.5","5.97","113","160","128","151","292","330","303"
"672",455104,"Chris Iannetta","672","100.0","0.222","0.194","0.306","0.417","0.307","0.312","0.231","32","144","92.1","8.7","2275","88.0","87.79","100","289","382","-0.2","5.95","109","152","119","147","308","331","297"
"2735",547989,"Jose Abreu","2735","100.0","0.284","0.219","0.320","0.503","0.349","0.359","0.283","180","634","92.1","10.9","2254","88.5","88.24","343","1354","1368","-0.3","6.02","106","150","119","146","305","328","296"
"2636",646240,"Rafael Devers","2636","100.0","0.311","0.244","0.339","0.555","0.382","0.360","0.295","201","647","92.1","10.3","2230","88.6","88.29","348","1447","1182","-0.3","6.02","114","150","118","150","287","327","308"
"2288",621566,"Matt Olson","2288","100.0","0.267","0.277","0.300","0.545","0.373","0.386","0.276","129","483","91.9","18.3","2241","88.8","88.42","292","1034","1237","-0.4","5.96","115","166","126","149","299","327","303"
"657",645801,"Mike Ford","657","100.0","0.259","0.301","0.243","0.559","0.378","0.365","0.284","37","143","91.9","15.6","2212","88.1","87.64","58","263","390","-0.5","5.95","118","166","132","153","297","325","298"
"2793",467793,"Carlos Santana","2793","100.0","0.281","0.234","0.293","0.515","0.384","0.367","0.268","161","573","91.8","11.8","2207","88.5","88.13","224","1099","1688","-0.4","5.98","113","159","124","148","295","324","300"
"2260",542303,"Marcell Ozuna","2260","100.0","0.241","0.231","0.257","0.472","0.340","0.382","0.288","117","485","91.8","13.5","2282","88.5","88.26","280","1015","1244","-0.2","6.07","107","152","119","147","308","328","302"
"2463",518934,"DJ LeMahieu","2463","100.0","0.327","0.191","0.349","0.518","0.379","0.379","0.322","197","602","91.7","6.7","2254","89.4","88.96","180","1122","1339","-0.4","6.00","111","153","118","150","308","322","284"
"1310",650490,"Yandy Diaz","1310","100.0","0.267","0.208","0.288","0.476","0.345","0.357","0.283","82","307","91.7","5.7","2260","88.7","88.03","131","588","721","-0.7","5.91","109","153","121","149","307","328","292"
"669",605233,"Derek Fisher","669","100.0","0.185","0.185","0.244","0.370","0.288","0.294","0.213","27","146","91.6","8.4","2209","88.0","87.40","96","248","420","-0.6","5.89","113","149","109","150","289","323","302"
"1397",435062,"Howie Kendrick","1397","100.0","0.344","0.228","0.359","0.572","0.405","0.419","0.336","115","334","91.6","11.0","2276","88.6","88.26","113","663","730","-0.3","6.00","107","150","116","147","307","322","294"
"659",543543,"Brad Miller","659","100.0","0.260","0.305","0.281","0.565","0.372","0.344","0.243","40","154","91.6","16.8","2280","89.6","89.15","92","300","357","-0.4","5.97","114","149","113","150","291","320","300"
"523",446263,"Lucas Duda","523","100.0","0.171","0.152","0.197","0.324","0.248","0.311","0.223","18","105","91.5","22.5","2188","88.2","87.88","63","234","288","-0.3","6.01","114","165","132","152","296","323","302"
"748",501896,"David Freese","748","100.0","0.315","0.284","0.374","0.599","0.420","0.382","0.288","51","162","91.5","11.0","2236","87.8","87.29","96","335","412","-0.5","5.92","108","150","119","147","303","322","294"
"1146",488771,"Jason Castro","1146","100.0","0.232","0.203","0.307","0.435","0.331","0.364","0.249","55","237","91.5","14.0","2283","89.3","88.94","192","518","625","-0.4","6.03","113","151","120","150","292","322","298"
"857",488671,"Alex Avila","857","100.0","0.207","0.213","0.287","0.421","0.327","0.357","0.229","34","164","91.4","9.4","2301","88.0","87.45","113","302","554","-0.6","5.91","117","170","133","151","298","326","310"
"1380",669374,"Keston Hiura","1380","100.0","0.303","0.268","0.402","0.570","0.393","0.360","0.266","95","314","91.4","16.0","2262","89.3","89.24","256","708","664","-0.1","6.09","107","150","118","146","307","325","295"
"1942",542454,"Danny Santana","1942","100.0","0.283","0.251","0.353","0.534","0.357","0.338","0.275","134","474","91.4","13.5","2207","88.2","87.71","347","1080","852","-0.5","5.96","109","148","108","148","295","320","297"
"1803",605204,"J.D. Davis","1803","100.0","0.307","0.220","0.355","0.527","0.378","0.383","0.308","126","410","91.4","10.6","2254","89.2","88.86","248","882","918","-0.3","6.05","107","152","118","147","305","326","296"
"751",475582,"Ryan Zimmerman","751","100.0","0.257","0.158","0.297","0.415","0.317","0.321","0.248","44","171","91.4","9.7","2298","89.3","89.03","81","305","446","-0.3","6.02","107","151","120","147","309","325","296"
"2249",641857,"Ryan McMahon","2249","100.0","0.250","0.200","0.323","0.450","0.333","0.322","0.245","120","480","91.4","8.4","2248","89.2","89.09","362","1115","1132","-0.1","5.96","115","152","119","151","300","330","311"
"1245",452254,"Hunter Pence","1245","100.0","0.297","0.255","0.333","0.552","0.382","0.358","0.284","85","286","91.4","10.1","2255","87.9","87.38","201","639","604","-0.5","5.95","108","150","119","146","303","322","294"
"833",434778,"Kendrys Morales","833","100.0","0.194","0.059","0.217","0.253","0.265","0.364","0.273","33","170","91.3","9.5","2181","88.1","87.68","59","329","500","-0.4","5.97","115","166","133","151","299","326","301"
"1306",592444,"JaCoby Jones","1306","100.0","0.235","0.195","0.304","0.430","0.315","0.323","0.250","70","298","91.3","13.7","2271","88.2","87.72","160","608","686","-0.5","5.92","106","151","109","147","300","323","287"
"2788",665742,"Juan Soto","2788","100.0","0.282","0.266","0.312","0.548","0.398","0.407","0.285","153","542","91.3","12.0","2225","88.7","88.42","273","1136","1648","-0.3","6.04","114","148","115","151","300","324","306"
"2707",425783,"Shin-Soo Choo","2707","100.0","0.265","0.190","0.333","0.455","0.357","0.356","0.260","149","563","91.3","8.7","2243","88.2","87.72","335","1136","1539","-0.5","5.95","116","156","114","151","294","323","305"
"700",663993,"Nate Lowe","700","100.0","0.263","0.191","0.340","0.454","0.332","0.327","0.258","40","152","91.3","13.0","2232","88.3","87.87","85","313","385","-0.4","5.99","113","157","126","151","294","330","307"
"2787",547180,"Bryce Harper","2787","100.0","0.260","0.250","0.313","0.510","0.370","0.387","0.279","149","573","91.3","13.1","2242","88.8","88.53","458","1346","1423","-0.3","6.06","116","157","124","153","299","328","303"
"2463",502110,"J.D. Martinez","2463","100.0","0.304","0.252","0.342","0.557","0.391","0.400","0.309","175","575","91.3","12.5","2285","88.8","88.41","326","1219","1240","-0.4","6.00","107","152","121","147","298","330","303"
"2418",592518,"Manny Machado","2418","100.0","0.256","0.206","0.274","0.462","0.339","0.342","0.266","150","587","91.2","13.0","2291","89.4","89.03","273","1128","1282","-0.4","6.01","109","152","119","147","309","329","300"
"1875",460075,"Ryan Braun","1875","100.0","0.285","0.220","0.325","0.505","0.358","0.342","0.273","131","459","91.2","7.1","2236","89.5","89.37","240","965","900","-0.1","6.11","108","151","118","147","307","325","296"
"1864",650391,"Eloy Jimenez","1864","100.0","0.267","0.246","0.308","0.513","0.348","0.349","0.268","125","468","91.2","9.3","2264","87.6","87.39","305","931","929","-0.2","6.03","107","151","119","145","304","326","295"
"1872",455976,"Nick Markakis","1872","100.0","0.285","0.135","0.310","0.420","0.335","0.349","0.300","118","414","91.2","7.3","2211","89.6","89.42","104","783","1087","-0.2","6.03","116","149","118","151","295","323","304"
"1923",606192,"Teoscar Hernandez","1923","100.0","0.230","0.242","0.293","0.472","0.329","0.311","0.219","96","417","91.1","15.5","2258","88.6","88.20","316","909","1013","-0.4","6.00","105","152","117","145","300","326","295"
"1311",664040,"Brandon Lowe","1311","100.0","0.270","0.243","0.377","0.514","0.359","0.346","0.244","80","296","91.1","18.7","2218","87.6","87.02","268","710","595","-0.6","5.94","113","151","118","148","291","324","303"
"2020",596847,"Ji-Man Choi","2020","100.0","0.261","0.198","0.303","0.459","0.351","0.366","0.263","107","410","91.1","12.6","2221","88.3","87.77","220","862","1146","-0.5","5.99","114","160","121","151","291","326","304"
"2253",641531,"Hunter Dozier","2253","100.0","0.279","0.243","0.339","0.522","0.364","0.337","0.261","146","523","91.1","16.7","2256","88.0","87.70","272","1006","1244","-0.3","5.95","107","151","119","146","305","326","299"
"2413",572233,"Christian Walker","2413","100.0","0.259","0.217","0.312","0.476","0.349","0.362","0.263","137","529","91.1","14.8","2305","89.2","88.74","338","1175","1232","-0.5","5.98","108","153","118","147","309","330","301"
"1502",641598,"Mitch Garver","1502","100.0","0.273","0.357","0.277","0.630","0.410","0.380","0.256","85","311","91.1","15.3","2260","88.3","87.97","126","525","972","-0.3","6.04","106","151","120","146","301","324","292"
"530",594807,"Adam Duvall","530","100.0","0.267","0.300","0.306","0.567","0.366","0.329","0.210","32","120","91.0","26.2","2215","88.1","87.71","73","258","270","-0.4","5.97","104","151","118","144","305","326","294"
"788",592122,"Tyler Austin","788","100.0","0.188","0.221","0.253","0.409","0.302","0.317","0.199","29","154","91.0","14.2","2267","87.7","87.13","132","335","453","-0.6","5.85","109","153","118","146","306","327","298"
"2909",605141,"Mookie Betts","2909","100.0","0.295","0.229","0.309","0.524","0.384","0.408","0.311","176","597","91.0","19.1","2262","89.2","88.82","162","1115","1790","-0.4","6.00","107","152","119","145","293","327","300"
"1936",543068,"C.J. Cron","1936","100.0","0.253","0.216","0.277","0.469","0.329","0.366","0.278","116","458","91.0","12.7","2294","88.6","88.17","246","972","954","-0.4","5.99","108","152","120","146","302","326","295"
"1879",596142,"Gary Sanchez","1879","100.0","0.232","0.293","0.244","0.525","0.351","0.363","0.247","92","396","91.0","19.1","2282","88.0","87.68","267","826","1044","-0.3","5.98","108","154","122","147","305","330","299"
"2002",595879,"Javier Baez","2002","100.0","0.281","0.250","0.345","0.531","0.352","0.334","0.270","149","531","91.0","7.6","2295","88.9","88.58","395","1105","890","-0.3","5.99","108","152","115","147","303","328","299"
"2054",592626,"Joc Pederson","2054","100.0","0.249","0.289","0.249","0.538","0.367","0.347","0.254","112","450","90.9","15.3","2205","89.5","89.35","228","941","1095","-0.1","6.03","120","157","119","154","303","326","305"
"2684",596115,"Trevor Story","2684","100.0","0.294","0.260","0.361","0.554","0.385","0.339","0.264","173","588","90.9","17.3","2290","88.9","88.77","341","1288","1387","-0.1","5.95","108","152","118","146","312","334","303"
"1723",595751,"Jorge Alfaro","1723","100.0","0.262","0.162","0.364","0.425","0.316","0.319","0.250","113","431","90.8","4.7","2279","89.1","88.69","405","1054","659","-0.4","6.01","109","151","118","146","308","321","292"
"1348",519048,"Mitch Moreland","1348","100.0","0.252","0.255","0.271","0.507","0.352","0.351","0.257","75","298","90.8","10.1","2227","88.6","88.21","185","658","687","-0.4","6.01","113","165","128","152","288","327","310"
"1481",429664,"Robinson Cano","1481","100.0","0.256","0.172","0.280","0.428","0.312","0.327","0.280","100","390","90.8","7.3","2227","89.2","88.84","156","791","685","-0.4","6.04","114","155","127","151","297","326","307"
"2604",502054,"Tommy Pham","2604","100.0","0.273","0.176","0.316","0.450","0.352","0.357","0.277","155","567","90.8","5.1","2276","88.5","87.89","202","999","1600","-0.6","5.95","107","152","117","147","305","327","292"
"1881",519346,"Eric Thames","1881","100.0","0.247","0.258","0.313","0.505","0.358","0.325","0.226","98","396","90.7","18.6","2251","89.3","89.19","288","888","983","-0.1","6.10","117","159","131","152","299","325","304"
"2509",545361,"Mike Trout","2509","100.0","0.291","0.353","0.298","0.645","0.442","0.455","0.311","137","470","90.7","22.2","2281","89.2","88.73","177","923","1570","-0.5","5.93","105","152","121","145","309","328","300"
"453",641470,"Zack Collins","453","100.0","0.186","0.163","0.295","0.349","0.288","0.317","0.195","16","86","90.7","15.3","2227","89.1","89.05","69","185","267","-0.1","6.11","116","163","124","150","291","322","300"
"2688",641355,"Cody Bellinger","2688","100.0","0.304","0.324","0.301","0.628","0.420","0.429","0.323","170","559","90.7","17.6","2204","89.1","88.85","281","1194","1487","-0.2","6.02","116","154","124","154","303","326","306"
"777",641513,"Travis Demeritte","777","100.0","0.225","0.118","0.337","0.343","0.275","0.279","0.229","38","169","90.7","15.6","2264","89.3","89.03","126","358","417","-0.3","6.00","105","152","117","146","299","323","290"
"1603",642133,"Rowdy Tellez","1603","100.0","0.227","0.222","0.267","0.449","0.312","0.332","0.251","84","370","90.7","14.0","2254","88.1","87.58","246","785","809","-0.5","5.98","116","164","128","153","294","327","305"
"1830",435622,"Ian Desmond","1830","100.0","0.255","0.223","0.304","0.479","0.332","0.335","0.271","113","443","90.6","8.4","2301","89.2","89.11","220","833","987","-0.1","5.97","109","150","115","147","314","332","300"
"1165",457705,"Andrew McCutchen","1165","100.0","0.256","0.201","0.299","0.457","0.362","0.355","0.254","56","219","90.6","12.7","2228","88.9","88.54","106","413","752","-0.4","6.02","109","153","114","146","301","321","293"
"1225",608596,"Tom Murphy","1225","100.0","0.273","0.262","0.340","0.535","0.359","0.301","0.218","71","260","90.6","18.9","2250","88.3","87.81","169","550","674","-0.5","5.91","106","151","119","145","295","318","291"
"2762",624413,"Pete Alonso","2762","100.0","0.260","0.323","0.280","0.583","0.389","0.374","0.257","155","597","90.6","14.8","2256","88.4","88.02","361","1288","1453","-0.4","6.03","107","152","120","146","306","329","303"
"2426",596019,"Francisco Lindor","2426","100.0","0.284","0.234","0.291","0.518","0.354","0.330","0.276","170","598","90.6","11.9","2202","88.9","88.59","212","1241","1177","-0.3","5.98","112","150","108","149","293","321","298"
"3048",660670,"Ronald Acuna Jr.","3048","100.0","0.280","0.238","0.337","0.518","0.373","0.387","0.279","175","626","90.6","14.2","2263","89.8","89.56","384","1386","1652","-0.2","6.01","109","153","116","146","313","328","296"
"2862",593428,"Xander Bogaerts","2862","100.0","0.309","0.246","0.338","0.555","0.394","0.358","0.280","190","614","90.6","13.1","2261","88.5","88.14","246","1176","1684","-0.4","6.01","107","152","119","146","293","326","298"
"2558",543333,"Eric Hosmer","2558","100.0","0.265","0.160","0.323","0.425","0.313","0.308","0.259","164","619","90.5","2.1","2267","88.7","88.31","369","1277","1276","-0.4","5.97","116","153","119","152","298","326","309"
"922",595909,"Jake Cave","922","100.0","0.258","0.197","0.358","0.455","0.347","0.360","0.263","51","198","90.5","7.4","2229","88.9","88.72","140","440","474","-0.2","6.05","112","146","111","150","289","322","302"
"1798",570482,"Gio Urshela","1798","100.0","0.314","0.219","0.349","0.534","0.374","0.353","0.294","139","442","90.5","13.6","2288","88.5","88.06","225","1015","778","-0.4","5.99","108","152","119","148","305","323","285"
"1325",640461,"Chad Pinder","1325","100.0","0.240","0.176","0.284","0.416","0.301","0.315","0.254","82","341","90.5","8.8","2250","88.1","87.77","175","684","634","-0.3","5.99","107","151","117","146","302","323","292"
"1509",656811,"Ryan O'Hearn","1509","100.0","0.195","0.174","0.230","0.369","0.282","0.308","0.227","64","328","90.5","13.0","2240","88.4","88.08","178","682","825","-0.3","5.99","115","155","122","150","295","325","306"
"1250",572041,"A.J. Pollock","1250","100.0","0.266","0.201","0.300","0.468","0.337","0.334","0.265","82","308","90.5","13.9","2243","88.8","88.64","156","582","657","-0.2","6.02","106","151","115","144","302","321","299"
"940",571875,"Jake Lamb","940","100.0","0.193","0.160","0.234","0.353","0.300","0.340","0.229","36","187","90.4","13.8","2251","89.9","89.54","102","395","540","-0.4","6.02","115","159","126","151","299","328","305"
"2613",543685,"Anthony Rendon","2613","100.0","0.319","0.279","0.323","0.598","0.418","0.418","0.319","174","545","90.4","19.5","2251","89.1","88.88","145","1127","1473","-0.2","6.07","107","150","117","146","305","323","298"
"2497",640457,"Austin Meadows","2497","100.0","0.291","0.268","0.331","0.558","0.385","0.372","0.284","154","530","90.4","16.7","2223","88.3","87.72","247","1053","1437","-0.6","5.95","115","152","118","152","291","325","302"
"1783",503556,"Marwin Gonzalez","1783","100.0","0.264","0.151","0.310","0.414","0.317","0.320","0.262","112","425","90.4","10.6","2240","87.9","87.48","213","889","885","-0.4","5.99","112","149","113","149","297","323","295"
"2722",641820,"Trey Mancini","2722","100.0","0.291","0.244","0.326","0.535","0.377","0.365","0.283","175","602","90.3","7.8","2279","88.0","87.60","353","1310","1402","-0.4","5.96","107","150","119","147","304","325","292"
"2234",607208,"Trea Turner","2234","100.0","0.298","0.200","0.348","0.497","0.360","0.336","0.281","155","521","90.3","9.7","2267","88.9","88.58","245","1044","1183","-0.3","6.00","106","150","105","145","305","321","294"
"2332",592663,"J.T. Realmuto","2332","100.0","0.275","0.217","0.309","0.493","0.344","0.342","0.278","148","538","90.3","14.4","2277","88.6","88.25","282","1183","1144","-0.4","6.03","109","152","117","147","304","324","293"
"2733",518735,"Yasmani Grandal","2733","100.0","0.246","0.222","0.279","0.468","0.365","0.363","0.240","126","513","90.3","13.9","2240","88.6","88.38","268","1049","1676","-0.2","6.06","113","158","125","150","301","325","302"
"2033",408234,"Miguel Cabrera","2033","100.0","0.282","0.116","0.336","0.398","0.321","0.332","0.273","139","493","90.3","12.2","2260","88.7","88.24","246","1008","1022","-0.5","5.95","108","151","122","147","304","328","292"
"2044",475253,"Justin Smoak","2044","100.0","0.208","0.198","0.223","0.406","0.327","0.366","0.250","86","414","90.3","16.8","2207","88.2","87.67","194","811","1227","-0.5","5.96","111","167","134","152","300","329","302"
"1283",666971,"Lourdes Gurriel Jr.","1283","100.0","0.277","0.264","0.318","0.541","0.363","0.342","0.258","87","314","90.2","14.1","2283","88.7","88.21","213","650","625","-0.5","5.97","107","151","117","146","299","327","294"
"2151",457759,"Justin Turner","2151","100.0","0.290","0.219","0.304","0.509","0.374","0.378","0.288","139","479","90.2","17.6","2250","89.1","88.88","167","977","1159","-0.2","6.02","108","152","119","147","305","324","297"
"1094",571980,"Tyler Naquin","1094","100.0","0.288","0.179","0.345","0.467","0.334","0.327","0.277","79","274","90.2","12.3","2242","89.3","88.98","151","597","491","-0.3","6.01","116","149","108","149","286","318","302"
"2066",501981,"Khris Davis","2066","100.0","0.220","0.166","0.264","0.387","0.292","0.318","0.233","106","481","90.1","13.2","2290","88.4","87.96","374","1071","992","-0.4","5.96","106","151","120","144","306","327","299"
"2888",502671,"Paul Goldschmidt","2888","100.0","0.260","0.216","0.303","0.476","0.350","0.361","0.262","155","597","90.1","15.3","2270","88.7","88.37","353","1342","1544","-0.3","6.02","108","151","120","146","311","328","301"
"1237",452095,"Tyler Flowers","1237","100.0","0.229","0.185","0.325","0.413","0.313","0.289","0.198","62","271","90.1","11.1","2242","89.0","88.58","213","580","650","-0.4","5.96","108","152","119","146","309","324","294"
"1562",444482,"David Peralta","1562","100.0","0.275","0.186","0.327","0.461","0.342","0.301","0.249","105","382","90.1","6.4","2264","88.6","88.13","191","787","769","-0.5","5.94","113","151","119","151","298","328","306"
"2151",429665,"Edwin Encarnacion","2151","100.0","0.244","0.287","0.239","0.531","0.367","0.360","0.242","102","418","90.0","22.5","2276","88.5","88.15","242","936","1208","-0.3","5.98","107","153","121","146","299","324","295"
"1720",467092,"Wilson Ramos","1720","100.0","0.288","0.129","0.310","0.416","0.330","0.311","0.263","136","473","90.0","0.0","2249","89.3","88.96","190","927","789","-0.3","6.06","109","152","121","149","307","323","294"
"1506",518595,"Travis d'Arnaud","1506","100.0","0.251","0.182","0.281","0.433","0.317","0.334","0.262","88","351","90.0","14.6","2249","88.6","88.14","200","758","744","-0.5","6.04","108","152","119","147","302","326","289"
"1229",457803,"Jay Bruce","1229","100.0","0.216","0.306","0.200","0.523","0.323","0.340","0.243","67","310","90.0","22.2","2213","88.3","87.99","212","691","537","-0.3","6.02","115","166","129","150","297","323","299"
"2023",592669,"Hunter Renfroe","2023","100.0","0.216","0.273","0.239","0.489","0.324","0.311","0.218","95","440","89.9","19.1","2329","88.4","87.90","284","929","1092","-0.5","5.93","108","152","119","145","304","329","303"
"2464",600524,"Renato Nunez","2464","100.0","0.244","0.216","0.272","0.460","0.327","0.331","0.252","132","541","89.9","20.0","2264","88.1","87.74","334","1220","1234","-0.4","5.98","107","152","120","146","298","324","294"
"1925",605119,"Brian Anderson","1925","100.0","0.261","0.207","0.305","0.468","0.346","0.343","0.259","120","459","89.9","11.1","2250","89.4","88.97","251","915","996","-0.4","5.99","110","152","117","146","308","323","291"
"1966",543510,"James McCann","1966","100.0","0.273","0.187","0.359","0.460","0.336","0.321","0.256","120","439","89.9","10.7","2269","88.7","88.46","280","976","984","-0.2","6.07","107","150","117","145","302","324","291"
"2247",624577,"Yasiel Puig","2247","100.0","0.267","0.191","0.308","0.458","0.334","0.334","0.266","148","555","89.9","14.2","2262","89.4","89.14","333","1181","1058","-0.3","6.02","107","150","118","145","301","323","295"
"718",543105,"Alex Dickerson","718","100.0","0.276","0.213","0.331","0.489","0.345","0.342","0.271","48","174","89.9","16.3","2253","88.9","88.39","86","358","358","-0.5","5.82","117","151","119","151","296","328","308"
"2402",606466,"Ketel Marte","2402","100.0","0.329","0.264","0.342","0.592","0.410","0.370","0.299","187","569","89.8","11.5","2253","89.0","88.57","202","1141","1250","-0.4","5.95","111","150","108","149","299","327","304"
"2223",621020,"Dansby Swanson","2223","100.0","0.251","0.172","0.300","0.422","0.320","0.347","0.271","121","483","89.8","14.2","2262","88.9","88.64","282","1020","1197","-0.3","6.02","108","151","110","146","308","323","293"
"2299",543807,"George Springer","2299","100.0","0.292","0.299","0.305","0.591","0.406","0.398","0.287","140","479","89.8","10.3","2243","88.8","88.31","268","1011","1281","-0.5","5.98","108","152","119","146","298","329","295"
"1121",519390,"Stephen Vogt","1121","100.0","0.263","0.227","0.311","0.490","0.336","0.328","0.254","67","255","89.8","22.4","2228","88.9","88.59","153","569","550","-0.3","5.93","117","159","122","153","293","325","305"
"1071",543305,"Aaron Hicks","1071","100.0","0.235","0.208","0.286","0.443","0.329","0.301","0.212","52","221","89.8","14.7","2207","88.9","88.75","138","436","633","-0.1","6.04","110","155","115","150","301","327","296"
"2160",596146,"Max Kepler","2160","100.0","0.252","0.267","0.244","0.519","0.360","0.342","0.262","132","524","89.7","18.2","2240","88.7","88.28","214","1065","1085","-0.4","5.99","115","153","117","150","296","324","297"
"1435",623520,"David Bote","1435","100.0","0.257","0.165","0.333","0.422","0.339","0.322","0.251","78","303","89.7","7.7","2295","89.0","88.70","213","655","771","-0.3","6.00","106","151","116","146","304","325","294"
"2581",571970,"Max Muncy","2581","100.0","0.251","0.265","0.283","0.515","0.377","0.385","0.269","122","487","89.7","14.2","2235","88.5","88.28","299","1031","1537","-0.2","6.02","116","157","122","153","300","324","306"
"3223",656555,"Rhys Hoskins","3223","100.0","0.226","0.228","0.267","0.454","0.351","0.342","0.221","129","570","89.7","24.0","2293","88.9","88.56","293","1264","1948","-0.3","6.04","108","152","118","145","302","328","300"
"1069",642165,"Josh VanMeter","1069","100.0","0.237","0.171","0.279","0.408","0.319","0.324","0.243","54","228","89.7","16.0","2241","88.1","87.79","95","424","642","-0.3","5.97","115","147","115","150","294","321","298"
"2018",446334,"Evan Longoria","2018","100.0","0.254","0.183","0.291","0.437","0.326","0.352","0.274","115","453","89.7","14.0","2261","88.8","88.38","243","944","1067","-0.4","5.94","109","152","118","146","304","326","296"
"1278",641432,"Willie Calhoun","1278","100.0","0.269","0.256","0.262","0.524","0.355","0.330","0.268","83","309","89.7","17.6","2224","88.2","87.80","100","629","645","-0.4","6.01","114","153","118","152","297","325","299"
"708",592387,"Ryon Healy","708","100.0","0.237","0.219","0.262","0.456","0.312","0.324","0.244","40","169","89.7","16.7","2288","87.8","87.37","84","333","372","-0.4","5.98","106","152","119","146","300","320","293"
"2750",518692,"Freddie Freeman","2750","100.0","0.295","0.255","0.318","0.549","0.392","0.394","0.292","176","597","89.7","14.5","2200","89.5","89.23","347","1427","1311","-0.3","6.03","117","163","134","152","302","327","306"
"2210",598265,"Jackie Bradley Jr.","2210","100.0","0.225","0.196","0.281","0.421","0.317","0.327","0.242","111","494","89.7","8.7","2211","88.3","87.90","347","1060","1134","-0.4","6.01","113","150","114","151","284","324","307"
"2016",572228,"Luke Voit","2016","100.0","0.263","0.200","0.345","0.464","0.364","0.365","0.249","113","429","89.7","12.8","2292","88.5","88.15","335","954","1053","-0.3","5.97","107","154","121","146","308","329","294"
"1399",665487,"Fernando Tatis Jr.","1399","100.0","0.317","0.272","0.410","0.590","0.404","0.345","0.259","106","334","89.6","6.9","2269","88.4","87.98","235","666","726","-0.4","5.97","108","151","111","146","306","325","297"
"889",666182,"Bo Bichette","889","100.0","0.311","0.260","0.368","0.571","0.389","0.335","0.273","61","196","89.6","10.3","2302","88.7","88.18","116","474","414","-0.5","5.98","108","153","117","148","304","324","291"
"1659",623993,"Anthony Santander","1659","100.0","0.261","0.216","0.285","0.476","0.325","0.321","0.263","99","380","89.6","14.8","2205","88.4","87.98","182","859","795","-0.4","5.99","111","152","117","149","294","322","296"
